0.0201843,-0.014113421,-0.025358897,0.027203135,-0.011046402,0.009499505
0.013315931,-0.008261533,0.019644383,0.010452516,-0.012788689,-0.009682566
0.029425628,0.030387701,-0.0048375092,0.06596098,0.007301707,-0.013084896
0.032804713,0.08391861,0.0062191375,0.071224324,0.02670113,-0.019627549
0.041377865,0.10034354,0.043852653,0.11457329,0.030780014,-0.010128632
0.10022377,0.071073085,0.0036219694,0.20452785,0.062585905,-0.03434909
0.11237117,0.106462836,0.040454533,0.21162167,0.05214351,-0.023804625
0.11011004,0.14398895,0.033149775,0.17012113,-0.001707498,0.046030857
0.10544508,0.17101243,-0.010128316,0.14353421,0.050699692,0.020960443
0.13822192,0.18000118,-0.090597376,0.1338557,0.033871453,0.045176692
0.1380907,0.19006006,-0.024321344,0.09766988,0.035227653,0.074790314
0.21786362,0.1887103,-0.07641095,0.10088151,0.018188965,0.06357977
0.17334753,0.22377445,-0.093422934,0.086305656,0.062056374,0.07103262
0.1572718,0.23448844,-0.07538976,0.017366014,0.042751264,0.057231195
0.1724158,0.18495315,-0.12959923,-0.027447082,0.045792636,0.05206112
0.165115,0.17428088,-0.054338764,-0.078242876,0.090251386,-0.0016711429
0.14830476,0.14734069,-0.058219384,-0.12834913,0.057818916,-0.013678256
0.12359106,0.071337536,-0.06868459,-0.20204219,0.058879104,-0.06685155
0.12408324,-0.01865041,-0.05291463,-0.28542644,0.0028619654,-0.08364375
0.07182201,-0.012316534,-0.004559409,-0.32344162,0.016283367,-0.1453676
0.005487565,-0.0571201,0.034594122,-0.36833984,-0.04692283,-0.17756633
0.015756778,-0.13017339,0.018269125,-0.3423914,-0.036525413,-0.28124106
-0.028394956,-0.19535029,0.05373468,-0.31481192,-0.065230496,-0.32347342
-0.055983543,-0.19604437,0.10915069,-0.32066086,-0.12939724,-0.3402081
-0.082686484,-0.18369155,0.16381277,-0.2014888,-0.12148148,-0.40482962
-0.09175561,-0.19073834,0.12675619,-0.114137925,-0.13194324,-0.4393627
-0.12552479,-0.12086658,0.17969765,-0.080162965,-0.16104099,-0.4097637
-0.13507058,-0.11956783,0.18874206,-0.016863264,-0.21284206,-0.39727604
-0.12365674,-0.09244704,0.16271819,0.049244724,-0.22168198,-0.3344795
-0.1317763,-0.07862434,0.09155984,0.049236722,-0.22606851,-0.24443798
-0.14615911,-0.03035129,0.030959953,0.046267696,-0.20519125,-0.12489987
-0.09336892,-0.012734132,-0.034642752,0.073877476,-0.20889707,-0.009836515
-0.13797194,0.030030401,-0.056553584,0.07215872,-0.13325812,0.08338003
-0.079558894,0.022419263,-0.13862127,0.08618758,-0.07063992,0.19501758
-0.053117592,0.018681902,-0.15750171,0.09411212,0.0028852709,0.29101932
-0.043208707,-0.019680588,-0.16856794,0.06695088,0.084075645,0.37979525
-0.084308,-0.042775303,-0.20165443,0.015727095,0.16730493,0.46349922
-0.01264742,-0.12190181,-0.179172,-0.01310385,0.22438183,0.50314116
-0.050546672,-0.13148533,-0.14159426,0.016267173,0.2688514,0.5163621
-0.09203956,-0.14170772,-0.084899604,0.07044079,0.34694704,0.5064111
-0.09023672,-0.15152654,-0.0049898513,0.082644515,0.32289463,0.47704208
-0.0628367,-0.21850061,0.009471294,0.13712496,0.29526305,0.41877246
