0.21065259,-0.09249244,0.29614872,0.09491958,1.4944994,-0.626139,-0.09492656,-0.08815442,-0.15529533,-0.03934796,-0.093502,0.7965937
0.47733456,-0.09681894,0.11758603,0.09973596,2.1083705,-1.2304577,-0.10000706,-0.09560273,-0.22765511,-0.3225235,-0.09944262,1.2350928
0.5042143,-0.101482846,0.0534378,0.10533158,2.1182919,-1.5848843,-0.103399105,-0.09930771,-0.259995,-0.5044987,-0.10495576,1.3839505
0.44847077,-0.09217512,0.04239204,0.098676294,1.8708254,-1.8970314,-0.0929928,-0.089677215,-0.22599965,-0.6564143,-0.09771093,1.3091872
0.2001016,-0.08949946,0.070873514,0.09466031,0.94015133,-1.8708946,-0.08658608,-0.08407251,-0.1507828,-0.7343785,-0.09316683,0.8461596
-0.31217572,-0.10197275,-0.06322774,0.10580135,-0.6570652,-1.5181274,-0.09589613,-0.09045083,-0.12102517,-0.504518,-0.104754716,0.025837995
-0.35095614,0.058378056,-0.27109402,-0.06304778,-1.7870983,-1.3869141,0.06783946,0.07480343,0.15240638,-0.3893594,0.06184282,-0.6289764
-0.32147714,0.06411952,-0.26069152,-0.06412732,-1.9073603,-1.6087794,0.06898191,0.07188709,0.15822159,0.17887187,0.06361119,-0.9588466
-0.1483513,0.059542783,-0.2888006,-0.056010723,-1.5206815,-1.4790035,0.056970447,0.05469045,0.19892158,0.42911425,0.055866227,-0.780717
0.28370404,0.08544757,0.29377615,-0.0754006,1.1425664,-1.7012862,0.08903906,0.08971887,0.16556813,0.5460259,0.07467102,0.6413421
0.42253724,0.093375206,0.17821449,-0.079890914,1.420893,-0.7137902,0.101957776,0.10632037,0.10842411,0.21109717,0.08014587,1.2357881
0.50880843,0.067237146,-0.38083425,-0.059277333,0.3619817,0.63264036,0.0738079,0.07692997,0.07123236,-0.5141989,0.059831314,1.399655
0.38275585,-0.063750446,-0.28082573,0.06896107,-0.19759122,0.9260664,-0.06424173,-0.065205246,-0.15637243,-0.4348236,-0.06784737,1.4890753
0.34421977,-0.066837884,-0.29947087,0.071237355,-1.0176533,1.0140643,-0.06921794,-0.07237293,-0.13891056,-0.47485632,-0.07017307,1.4151545
