0.5948399,0.036230624,-0.08872962,-0.09435382,-0.5964437,0.13098194,0.15062083,0.2540295,0.09947421,-0.24118578,-0.5545984,0.32857662
1.1270295,-0.4215751,-0.09758607,-0.10339629,-0.9605054,0.12587999,0.22071229,0.4139197,0.109908685,-0.24263936,-0.80655396,1.0955906
1.1500669,-0.5516707,-0.10591684,-0.11173006,-0.9293503,0.1256828,0.23928326,0.50340855,0.114292905,-0.27300763,-0.80331564,1.4086642
1.1539941,-0.54616064,-0.11197817,-0.11798488,-0.89378434,0.13290212,0.22550596,0.5302451,0.11551288,-0.27201545,-0.7300989,1.5000374
1.2174525,-0.46159843,-0.11982252,-0.12737837,-0.7880559,0.13844785,0.17782626,0.45223182,0.12334503,-0.26392287,-0.60857177,1.4488056
1.0807699,-0.26687902,-0.116167694,-0.12773106,-0.34525517,0.13235775,0.18274829,0.25471008,0.12199059,-0.17290983,-0.29730722,1.2720666
0.72393465,0.40627223,-0.115263954,-0.120516725,0.29578885,0.12711143,0.14294438,0.3417315,0.11675668,-0.1641103,0.025329629,1.1806116
0.6533822,0.43008944,-0.10784088,-0.11847488,0.8992143,0.126548,-0.4651769,0.18189234,0.11376187,-0.24160194,0.60588026,1.1491067
0.82426256,0.36292648,-0.11115132,-0.12596446,0.9857475,0.120609544,-0.47699258,0.06540787,0.11767411,-0.24814156,0.68688834,1.3805196
0.782077,0.38531825,-0.12167354,-0.13419771,0.94702625,0.13381507,-0.4569172,0.17211835,0.123603135,-0.25351655,0.71062535,1.516243
0.63986444,0.30109966,-0.13514552,-0.14717284,0.70193076,0.1325612,-0.46295264,0.3133368,0.13792476,-0.1871942,0.68740946,1.7051947
0.94117594,0.11317661,-0.1172054,-0.13064009,-0.16161405,0.12393279,-0.31847242,0.249365,0.12246658,-0.231244,0.2817022,2.0119405
0.71109766,0.1139613,-0.11777718,-0.13075,-0.7117149,0.1377248,-0.083201945,0.23082197,0.13640943,-0.20366171,0.20933674,2.2015707
0.24330506,-0.3177444,0.07116325,0.06320014,-0.63754904,-0.061008222,-0.006165821,-0.23983566,-0.05688996,-0.25357968,0.44001532,2.4902062
-0.29287487,-0.33087683,0.060488515,0.047214933,-0.111278124,-0.05806475,-0.044588666,-0.3567278,-0.04840698,0.115016185,0.61857665,2.8269699
-0.91010404,0.10686878,0.10076662,0.09628147,0.6328994,-0.09075288,-0.38385764,-0.22826475,-0.08373535,0.09142268,0.7512014,2.889026
-0.8650803,0.20840907,0.09141042,0.08839661,0.92467016,-0.08135139,-0.38369682,-0.24112964,-0.07517602,0.10819148,0.35767192,3.1048133
-0.74428207,0.06848607,0.08276522,0.08226752,1.0003613,-0.07632895,-0.324083,-0.2795237,-0.0627037,0.15749273,-0.19937466,3.1343312
-0.7190707,-0.19402984,0.07652128,0.07484041,0.89516354,-0.07686364,-0.31197053,-0.31884304,-0.056502335,0.14055297,-0.5404392,2.8833141
-1.007141,-0.25909245,0.07883787,0.08096449,0.42193478,-0.083817236,-0.3219313,-0.20507503,-0.05230517,0.10319186,-0.7381642,2.4070523
