-0.7206656,-0.05899279,0.06841345,0.03689022,0.29103264,-0.06360604,-0.06227706,0.057445142,0.13274674,0.41431633,-0.063050374,-0.054285675
-2.0918016,-0.047173567,0.07157209,0.019585595,0.6771108,-0.0547483,-0.051083215,0.04780943,0.15325928,1.1881939,-0.0489771,-0.057469852
-2.8634894,-0.05428595,0.07572463,0.2878543,0.90671265,-0.06277269,-0.057882775,0.05289926,0.1674371,1.3956022,-0.05631583,-0.07239137
-2.9369688,-0.060072206,0.074956186,0.8246398,0.8844776,-0.07077981,-0.060835954,0.057059966,0.14511883,1.1113048,-0.059287712,-0.06812794
-2.6115358,-0.07640868,0.08507173,1.3079995,0.82110053,-0.086126916,-0.074892774,0.07336643,0.07421325,0.6081149,-0.07132165,-0.07324262
-1.9028637,-0.079087876,0.079674035,1.4502903,0.6875444,-0.08292241,-0.077235065,0.07517819,-0.22212031,-0.2129152,-0.070347555,-0.07575622
-0.9688614,-0.08111665,0.08195205,1.4841311,0.736241,-0.08763711,-0.08183368,0.076747715,-0.28355262,-0.9375392,-0.08245618,-0.07740787
-0.70331186,-0.08647488,0.08290521,1.1227112,0.9532464,-0.090452895,-0.08531704,0.081011295,-0.27310288,-1.0959188,-0.08495328,-0.07273566
-0.708533,-0.086265676,0.07794432,0.3561762,1.2545873,-0.08690731,-0.08673067,0.08294534,-0.25847185,-0.9555637,-0.088743806,-0.07284462
-1.1854267,-0.082109466,0.08531904,-0.40354136,1.4444814,-0.08759018,-0.08459033,0.0817059,-0.27833545,-0.48059353,-0.084019125,-0.070052184
-1.8182955,-0.06960416,0.08110741,-0.8372274,1.477855,-0.07426841,-0.07199677,0.06881055,0.10396369,-0.11449753,-0.06442468,-0.059471644
-2.6106448,-0.061350055,0.080010794,-1.1974117,1.2202287,-0.066699676,-0.0671483,0.06377482,0.13645864,0.18112601,-0.06150205,-0.05459679
-3.0877318,-0.061169177,0.07941975,-1.3153107,0.8918328,-0.066983275,-0.064585485,0.061560165,0.12571621,0.2322317,-0.062854834,-0.053563446
-3.460222,-0.06187757,0.070783034,-1.1669825,0.52391666,-0.062032446,-0.060649868,0.054821096,0.1603858,-0.01753897,-0.066880226,-0.048493452
-3.6186085,-0.06711383,0.07229437,-1.1077186,0.2875267,-0.065468475,-0.06417286,0.056979742,0.14042468,-0.22910292,-0.072147876,-0.04490657
-3.6346438,0.060442366,-0.053989194,-1.1065681,-0.009878044,0.067417786,0.06697112,-0.07635581,-0.22189936,-0.053402245,0.064605035,0.09250114
