-0.07439968,-0.12445955,0.076539494,-0.10642,-0.063022844,-0.10283066,-0.060062714,-0.06726921,0.05908364
-0.075510465,-0.11773613,0.07829882,-0.11336068,-0.06226768,-0.11085104,-0.05939988,-0.07049,0.0612382
-0.07000195,-0.12404519,0.10221445,-0.11432468,-0.062147852,-0.11632761,-0.05989647,-0.07491032,0.059065465
-0.023690883,-0.1622769,0.2293839,-0.13755552,-0.04616833,-0.15788212,-0.04554472,-0.09565553,0.048672285
0.18185353,-0.13217495,0.62482834,-0.30320022,0.046263173,-0.22673342,0.045132898,-0.15491976,-0.08271986
0.19510834,-0.6113229,1.2580967,-0.58227026,0.07453358,-0.48616245,0.07370848,-0.22561036,-0.07348734
0.20155042,-0.840833,2.0100157,-1.0477632,0.08391478,-0.581475,0.08100514,-0.41987765,-0.09134421
0.19535422,-0.8336366,2.4410958,-1.260314,0.08626102,-0.29458883,0.08000644,-0.54736894,-0.103055015
0.21354936,-0.6502768,2.60722,-1.3135765,0.08635478,0.042262774,0.07620425,-0.5652218,-0.102645144
0.24408314,-0.23724982,2.4432623,-1.0466816,0.08042003,0.53455436,0.069950305,-0.43463498,-0.0854709
0.26026526,0.5880861,2.0745187,-0.92490596,0.07618249,0.75763345,0.06702756,-0.66238654,-0.10714029
0.22941817,1.3635893,1.3501794,-0.18755001,0.07100829,1.1704296,0.06475802,-0.5510527,-0.07877979
0.17907718,1.7099986,1.0149088,0.39714596,0.08056924,1.1410404,0.07514797,-0.4231154,-0.099286005
-0.3125983,1.618349,1.0377728,0.58439183,-0.08008754,1.0849291,-0.08269853,-0.40025952,0.060963646
-0.26475868,1.5916922,1.3435597,0.747981,-0.0900564,0.8686107,-0.09455335,-0.027907277,0.104785055
-0.22304834,1.6377203,1.5703746,0.6767862,-0.072617844,0.8480315,-0.07814747,0.36463785,0.107280806
-0.3097148,1.7442267,1.842128,-0.05902651,-0.10554497,0.6415918,-0.10477965,0.43899325,0.07542597
-0.19810241,1.8826927,1.8835622,-0.79744947,-0.10690486,0.15823852,-0.103224985,0.5304074,0.10852899
-0.09267966,1.6603765,1.8166339,-1.2768344,-0.08649948,-0.893313,-0.0806683,0.44906205,0.031279795
-0.080114305,1.8142085,1.1000488,-1.0588821,-0.08143916,-1.3777103,-0.07336135,0.40038362,0.0904644
-0.27967566,1.494233,0.18538539,0.026544139,-0.082050964,-1.5538895,-0.073071264,0.46640295,0.08181688
0.09166634,1.673006,-0.21300095,0.9778544,-0.085424855,-1.8013276,-0.079102166,0.4424313,0.07651505
0.19649497,2.12601,0.049163938,0.9206679,-0.10070357,-2.1721077,-0.09234532,-0.37332633,0.08419259
0.10717311,2.4322498,0.3473965,0.9848718,-0.09694957,-1.8812118,-0.09219781,-0.7530892,0.07575296
0.06626657,1.9299617,0.9763661,0.93628883,-0.0951478,-1.9274147,-0.091763034,-0.7961632,0.06549515
0.1257525,1.984921,1.2109499,0.6945646,-0.082237616,-1.4870262,-0.07895046,-0.5779383,0.060772993
0.1306822,1.6541445,1.0530845,0.7201797,-0.069633976,-0.7646448,-0.06820507,0.35120767,0.06842978
-0.22412919,1.3565842,1.2533963,-0.6966652,-0.09277829,-0.92415,-0.08682506,0.19365391,0.08780144
-0.18225396,1.352152,1.2561471,-1.4005961,-0.088631645,-0.94921875,-0.0834096,0.43554568,0.09173688
-0.25140706,1.3130329,1.1725706,-1.8530523,-0.100843675,-0.8338396,-0.092252046,0.5169946,0.07709561
-0.21538185,0.83581,1.3362287,-1.7098675,-0.09914922,-0.8611883,-0.08996248,0.534314,0.059657555
-0.14598261,1.6014501,1.1969808,-0.9353211,-0.10398253,0.46290076,-0.09862409,0.49547666,0.098328665
-0.22339994,1.2119944,1.4317423,0.059206374,-0.11347495,1.0823426,-0.11102295,0.29900688,0.09761478
-0.2891599,1.0669065,1.8707881,0.082829244,-0.096181184,1.020191,-0.101012304,-0.6254455,-0.09652923
0.21076432,1.1222692,1.8197536,0.44061577,0.01977852,1.2220392,0.01810338,-0.7280657,-0.08971755
0.29732296,0.73996484,1.6681993,0.36161467,0.060108047,1.0448804,0.055770524,-0.8737706,-0.090026915
