-0.11837578,0.09906645,0.2579672,0.08263532,-0.3542505,-0.100449115,-0.042597525,-0.05183877,-0.087037005
-0.13618636,0.10689284,1.1256883,-0.24162506,-0.60315067,-0.11002388,-0.08191519,0.74120855,-0.017325025
-0.11997284,0.11375293,1.8630307,-0.7299859,-0.53328186,-0.116654046,-0.104467854,1.6327653,0.09283062
-0.1205904,0.11478455,2.1193488,-0.75854427,-0.49188334,-0.11659985,-0.110267684,1.7364066,0.057558294
-0.12103743,0.110425,1.923915,-0.3402237,-0.48636848,-0.107658975,-0.11929722,1.0634713,-0.099881865
-0.13304569,0.13384022,1.6218705,0.26706812,-0.5996231,-0.12605582,-0.1435648,-0.15522715,-0.117435746
0.08474902,-0.06459353,1.5920827,0.6224426,-0.4987124,0.089076035,0.075173624,-0.9965606,0.11504066
0.11476032,-0.08414171,2.3231056,0.40894526,-0.051758014,0.09606236,0.100614995,-0.6731505,0.11206441
0.10668048,-0.09213454,2.4812863,0.6888113,-0.16797608,0.09922787,0.09205774,-1.1475956,0.11216403
0.10819796,-0.09802988,2.4252331,0.86030555,-0.3444252,0.09980171,0.094893314,-1.2799788,0.11743832
0.085337274,-0.07479681,2.2227213,1.057247,-0.5053082,0.08540211,0.081212446,-1.1511106,-0.09513275
0.09612325,-0.094593175,2.056075,0.8705335,-0.30354637,0.098483,0.10069876,-0.17907958,-0.1122308
0.10638941,-0.08026124,2.063283,0.39579463,0.16461262,0.083733305,0.10377014,1.3410318,0.08720069
0.10860611,-0.07177547,1.7262869,0.43394113,0.32249373,0.07501533,0.13494854,1.8215752,0.06958071
0.116084,-0.07024327,1.6469839,0.37807578,0.51222014,0.070191674,0.15489219,2.298786,0.10384713
0.07253968,-0.026435215,1.4277338,0.44482666,0.42496887,0.020291066,0.1113082,2.191902,0.09027545
-0.050560594,0.07598725,1.005832,0.5217911,0.05977977,-0.08401669,-0.06826922,1.7079643,0.082682595
-0.10151446,0.10956198,0.5211274,0.4224468,-0.2828343,-0.11714121,-0.12160742,1.4995247,0.07834889
-0.12197871,0.1199468,-0.14385149,0.2698732,-0.50651515,-0.12553847,-0.13915287,1.4745127,0.08992521
