0.05482525,-0.17423907,0.50943166,0.42641422,-0.20428555,0.0540608,-0.3586302,0.48274702,-0.37434772,0.08215282,0.2706831,-0.52921736,0.16074724,-0.30378425,-0.22160164
0.18483171,-0.381731,0.7338049,0.12144685,-0.17684196,0.16050234,-0.51310736,0.3964943,-0.4482442,0.20594755,0.60145646,-0.5750448,0.54087865,-0.5067611,-0.19501022
0.37748468,-0.44845697,0.8061522,-0.0419489,-0.15075624,0.22122958,-0.58590674,0.3397063,-0.48731938,0.27174544,0.69334745,-0.60026264,0.6913888,-0.5988619,-0.17062132
0.5780805,-0.36744514,0.78958094,-0.013664409,-0.1255831,0.22933535,-0.5852855,0.3257336,-0.48935306,0.27152,0.6027414,-0.6044897,0.68798816,-0.60396266,-0.14753152
0.7101133,-0.14234833,0.69990236,0.14537852,-0.100281335,0.19507214,-0.5264066,0.34758687,-0.46179548,0.21633084,0.28047347,-0.5937131,0.54830754,-0.5541311,-0.12350717
0.75258297,0.15865505,0.5589047,0.31786263,-0.07495415,0.14045219,-0.43345687,0.38484254,-0.41951278,0.13203777,-0.21379271,-0.5779128,0.25945646,-0.4915028,-0.09745819
0.7040948,0.3989028,0.44917783,0.40768996,-0.05211313,0.0918094,-0.34699455,0.4162499,-0.38161772,0.053575255,-0.5610662,-0.5674876,-0.07617775,-0.46483806,-0.07148189
0.5342975,0.5069394,0.45207807,0.38744926,-0.036028057,0.06933899,-0.30793464,0.42862305,-0.36425743,0.011003333,-0.6784252,-0.56862843,-0.28609654,-0.4959888,-0.050498396
0.22622891,0.48418826,0.5549801,0.27171394,-0.02997966,0.07992861,-0.33226788,0.41836956,-0.37343013,0.01756865,-0.63838893,-0.58089995,-0.3163427,-0.561945,-0.039086267
-0.10774086,0.33552966,0.6749541,0.114801355,-0.032913283,0.11744661,-0.40500042,0.3887663,-0.40373185,0.06779578,-0.4578084,-0.5992479,-0.18484007,-0.61973,-0.03735807
-0.32180628,0.090104274,0.74994797,0.00213581,-0.037859634,0.16841453,-0.49408296,0.34641895,-0.4433479,0.14198107,-0.1845757,-0.6184005,0.05456603,-0.639418,-0.038832277
-0.4000172,-0.14577217,0.7677074,-0.006201128,-0.033839636,0.21935771,-0.571332,0.29800528,-0.48094672,0.21486707,0.022216747,-0.6359767,0.2865248,-0.6091647,-0.032366037
-0.393405,-0.2591585,0.73038596,0.095143445,-0.011012303,0.26203257,-0.6241008,0.24825859,-0.50997216,0.2662417,0.05033875,-0.6526363,0.41656277,-0.52798223,-0.0078008827
-0.35841057,-0.20544474,0.6375308,0.26201206,0.033240523,0.29426542,-0.65266466,0.20026009,-0.52901196,0.28713095,-0.08643057,-0.6700027,0.428978,-0.40975624,0.0373964
-0.33785278,0.013516631,0.5020923,0.42591414,0.090594634,0.31739408,-0.66297483,0.15748326,-0.5398266,0.2796227,-0.28232944,-0.6881457,0.3447502,-0.28648737,0.094271205
