0.079103954,-0.07432415,-0.29362774,0.07634467,-0.07681039,-0.074013464,-0.36782354,0.2033238,-0.67603827,0.07487227,0.0775404,0.21212563,0.07940125,-0.07707856,-0.08315173
0.07522035,-0.07929228,-0.74055064,0.07918674,-0.08306399,-0.08277965,-0.8326047,0.5443964,-1.5021117,0.07938785,0.0840645,0.7119469,0.10174002,-0.08336416,-0.08032517
0.0704959,-0.076867126,-0.91118497,0.07680622,-0.08103323,-0.08152509,-1.024646,0.80539733,-1.7479875,0.077018954,0.08191469,1.171941,0.1060229,-0.08123991,-0.0758682
0.064384654,-0.07218767,-1.091986,0.07500748,-0.07611452,-0.07598293,-0.9736251,1.0056096,-1.55769,0.07252823,0.07731904,1.5771455,0.08462194,-0.07676205,-0.068522006
0.06393053,-0.07279216,-1.0677333,0.07495519,-0.075499974,-0.07388046,-0.5599771,1.1456158,-0.9325034,0.0741025,0.07745699,1.7789261,0.050093524,-0.077285185,-0.06523366
0.07708905,-0.08091202,-1.0966263,0.08388634,-0.0799389,-0.07696365,0.20377271,1.250447,0.15091398,0.08210753,0.08240633,1.6336892,0.04780127,-0.08303155,-0.07797599
0.0914969,-0.0865523,-1.2734241,0.08571015,-0.08311276,-0.081776194,0.83040726,1.2414793,1.0258108,0.08703012,0.08578161,1.0649868,0.054662973,-0.08803782,-0.092198074
0.091981426,-0.08353954,-1.4984643,0.08346738,-0.08034709,-0.078988895,0.998348,1.1699157,1.2970674,0.0836725,0.08296498,0.48125774,0.05084916,-0.08557156,-0.09277005
0.08661656,-0.08078905,-1.8617008,0.08118933,-0.078930065,-0.07760236,0.97103024,1.1211101,1.1518327,0.081180274,0.081155874,-0.28833878,0.046652287,-0.08334334,-0.08821097
0.088771,-0.075667515,-1.9062282,0.07982704,-0.074977204,-0.07292932,0.7134116,1.1113923,0.6818737,0.07675909,0.07698756,-0.76397973,0.05337257,-0.07794432,-0.09109725
0.09418142,-0.073698595,-1.8429881,0.07827267,-0.07490943,-0.07117624,0.03827111,1.2328986,-0.022687662,0.075015314,0.076029204,-0.8903646,0.0692387,-0.076383024,-0.0967084
0.09489782,-0.07410643,-1.5810323,0.081294306,-0.076488346,-0.07345458,-0.70882356,1.4402314,-0.6238367,0.0750657,0.07672504,-0.8468437,0.0653169,-0.07798268,-0.096260995
0.08788244,-0.078295134,-1.1292007,0.08504794,-0.08206011,-0.08121826,-0.87718457,1.9108183,-0.6740312,0.07971363,0.08005538,-0.83291775,0.08100826,-0.08163059,-0.091131315
0.08773212,-0.081403546,-0.7376819,0.08546422,-0.08460182,-0.08492606,-0.7421198,2.3623245,-0.4092588,0.08249381,0.08264287,-0.8864047,0.08308858,-0.08421518,-0.09140318
0.09324901,-0.08558747,-0.46998137,0.08693019,-0.08674377,-0.09004017,-0.42430422,2.9208205,-0.06551646,0.086064726,0.08683131,-0.9850335,0.07954254,-0.08777703,-0.09625673
0.10036952,-0.08607879,-0.3411193,0.08289333,-0.08649434,-0.09159903,0.27834117,3.280317,0.21277915,0.08691733,0.0879308,-1.2459447,0.09874576,-0.08780058,-0.10421686
0.10648676,-0.0874433,-0.16757075,0.08174294,-0.087694466,-0.092347935,0.6816451,3.3573754,0.16604573,0.08852451,0.08934471,-1.3178014,0.10653937,-0.08870122,-0.1107714
0.11444825,-0.09386268,0.054623228,0.08720615,-0.09426904,-0.09679781,0.87416464,3.2697215,-0.11190444,0.09493505,0.095826976,-1.1668845,0.108362995,-0.09504366,-0.11853564
0.11679522,-0.098777995,0.29213938,0.091597885,-0.09969331,-0.099692024,0.8798834,3.1592777,-0.45597273,0.099940315,0.10070075,-0.84571886,0.1151966,-0.100284606,-0.12090455
0.11051318,-0.09477981,0.78589123,0.08706419,-0.095787674,-0.092978515,0.6413882,2.9762013,-0.7334637,0.09616572,0.09655621,-0.1811222,0.11670843,-0.09642847,-0.113272816
0.113311954,-0.08771047,1.3776476,0.086461335,-0.08771278,-0.08404959,0.093361646,2.9379656,-0.66954595,0.088835336,0.08979495,0.49960667,0.08654341,-0.089212775,-0.11347385
0.10353732,0.047890052,1.9791961,-0.042985894,0.051676225,0.059284933,-0.3992923,2.813593,-0.07976499,-0.048602156,-0.048166372,1.1013948,0.0634655,0.051162075,-0.103561714
-0.07318653,0.061274923,2.0412898,-0.052076913,0.06511831,0.07262456,-0.73088515,3.1757612,0.45527768,-0.061034046,-0.061388478,1.366916,-0.14518428,0.06494908,0.07242699
-0.09574398,0.0643812,1.9309278,-0.06011144,0.068140715,0.07562593,-0.78519464,3.511554,0.89966357,-0.06378309,-0.06488417,1.3392632,-0.1675361,0.06838685,0.09511055
-0.102104254,0.07173856,1.5756488,-0.06770877,0.07572982,0.08221664,-0.55655086,3.7568586,1.1452938,-0.07083803,-0.07235998,1.2649454,-0.17981604,0.07594566,0.1018738
-0.1086083,0.07535201,0.9934929,-0.075592145,0.07888441,0.08352584,-0.4058704,3.8436873,0.852167,-0.075217284,-0.07526784,1.0980359,-0.18618315,0.079065874,0.108622774
-0.09877973,0.07448764,0.6758797,-0.073540404,0.07967612,0.08396333,-0.13723432,3.6344724,0.35655558,-0.075225994,-0.07605335,1.0041718,-0.18641901,0.07899156,0.09989102
-0.07962845,0.063883625,0.27718756,-0.06608239,0.0692613,0.07488238,0.17764695,3.1316683,-0.5804742,-0.06547637,-0.06316494,0.937855,-0.16547646,0.06580642,0.08196086
0.10296303,0.06253276,0.30094284,-0.06683571,0.06686187,0.076535515,0.6475925,2.5420423,-1.0130349,-0.06456757,-0.0613766,0.56113964,0.06678554,0.06284116,-0.10195726
0.10691802,0.060152702,0.22864914,-0.070916355,0.06376432,0.07578348,0.80997616,2.0651846,-1.251474,-0.06223204,-0.0594059,0.112622514,0.070765294,0.060438816,-0.10696265
0.10562334,0.058554865,0.11877702,-0.06959197,0.061701123,0.07331798,0.8136036,1.7480979,-1.1391084,-0.06029044,-0.05821742,-0.72141975,0.06745108,0.059020963,-0.106784716
-0.070117,0.060104944,-0.14424333,-0.071110904,0.06436032,0.07550133,0.54060763,1.7064124,-0.6904222,-0.061615027,-0.061660916,-1.4199326,-0.15254278,0.062533066,0.06950392
-0.07695856,0.0730457,-0.45401978,-0.081036635,0.07834625,0.08369049,0.26579782,1.6722968,-0.08114894,-0.07445425,-0.07665618,-1.9741898,-0.1563641,0.07693195,0.07588193
-0.08282627,0.07767324,-0.81684804,-0.08301334,0.081361875,0.08650662,-0.18873064,1.6821222,0.36827588,-0.078547,-0.08093765,-2.0721476,-0.1703138,0.080574304,0.08197494
-0.09128582,0.07685364,-1.2380396,-0.08275823,0.07882051,0.08709683,-0.5891849,1.463713,0.5293405,-0.0771101,-0.07889804,-1.7981181,-0.17027971,0.07869777,0.090317756
-0.10374377,-0.054764993,-1.5508859,0.05300924,-0.054866157,-0.052519705,-0.77352643,1.2270449,0.36327168,0.055847675,0.054929465,-1.1187767,-0.1623807,-0.056585986,0.1026672
-0.09608034,-0.06472332,-1.674942,0.06470163,-0.06602958,-0.06567986,-0.76132655,0.72917426,-0.10038492,0.06551811,0.06592369,-0.15810461,-0.14359602,-0.06745453,0.09350887
0.08744974,-0.07137218,-1.73705,0.07136387,-0.07239443,-0.07223384,-0.52599466,0.27456138,-0.38965917,0.07162534,0.073036,0.8297364,0.06598646,-0.074636966,-0.09010589
0.09059605,-0.072952226,-1.6557709,0.07263413,-0.07402262,-0.07298557,-0.18576053,0.014524125,-0.5044578,0.07381156,0.07485657,1.1604381,0.079326846,-0.07608076,-0.09393216
0.09185438,-0.0743749,-1.4671837,0.07224168,-0.07515831,-0.0724264,0.20944178,-0.12050086,-0.35116386,0.07572703,0.07604986,1.1044998,0.08656607,-0.07696012,-0.09538108
0.09409493,-0.076047815,-1.2835504,0.072416745,-0.07601172,-0.07226818,0.38601166,-0.009652503,-0.05017248,0.07729049,0.07726891,0.86387,0.083201036,-0.07808651,-0.09707852
0.09272416,-0.075780444,-1.0552856,0.07213778,-0.07506275,-0.07120938,0.39130688,0.2090325,0.2390112,0.07714646,0.07687575,0.4045718,0.08560152,-0.07727946,-0.09580499
0.09039272,-0.07513215,-0.8965515,0.07411998,-0.074494466,-0.07104802,0.20626685,0.33829695,0.3092572,0.07683187,0.076727666,0.09371437,0.08698888,-0.076626584,-0.09394139
0.08746466,-0.07353673,-0.753565,0.07628451,-0.07322693,-0.07087555,-0.22171578,0.29844135,0.0077673094,0.07515376,0.07522691,0.14409862,0.070062146,-0.07530916,-0.090147875
0.088984445,-0.07674576,-0.64106584,0.07859513,-0.07734302,-0.07548219,-0.4200359,0.013165068,-0.4412476,0.07850092,0.07899594,0.3760938,0.06672327,-0.07900589,-0.09160483
0.085754156,-0.08043776,-0.48148823,0.07911593,-0.081932425,-0.08028309,-0.3607224,-0.3576805,-0.70317876,0.08216124,0.08332841,0.52858955,0.061699312,-0.08331895,-0.08841682
0.08613689,-0.082713656,-0.3800761,0.07945326,-0.085289896,-0.08082561,-0.0120153725,-0.7755076,-0.55549866,0.084145576,0.08569761,0.62744015,0.0708809,-0.085954905,-0.08877778
0.09411179,-0.09129873,-0.21853454,0.08428372,-0.0942799,-0.08673292,0.4761609,-1.1237575,-0.27231258,0.09276394,0.09422655,0.5277981,0.084102474,-0.09428488,-0.09687734
0.10472086,-0.09510296,0.08807197,0.08590742,-0.09794682,-0.08942686,0.8338631,-1.2543947,0.34001166,0.096344486,0.09667963,0.15192224,0.09730629,-0.09708792,-0.10764457
0.07551955,-0.08733855,0.4710933,0.07481073,-0.08762698,-0.078264736,0.9495497,-1.2747939,0.92242026,0.08791732,0.087924495,-0.26867807,0.0663812,-0.087813646,-0.07781571
-0.07890731,0.05315066,1.0576818,-0.066493005,0.054783527,0.068802334,0.5938718,-1.2505077,1.219305,-0.054166503,-0.054585516,-0.7229014,-0.101272926,0.056871373,0.07606217
-0.08951566,0.070245355,1.4795144,-0.08294747,0.0747384,0.08462851,-0.091317415,-1.2453564,1.0353024,-0.07247833,-0.07370882,-0.97752005,-0.1356905,0.07483804,0.08893034
-0.09894291,0.068051435,1.9057416,-0.07474039,0.0734041,0.082258806,-0.65460443,-1.3347558,0.7110474,-0.07132212,-0.07227495,-1.298792,-0.1390464,0.072571665,0.09831546
